trial_id,Subject,block_n,Trial,set_size,correctResponse,resp,acc,RT
4677,9,1,197,32,1,1,1,539
4678,9,1,198,10,0,0,1,774
4679,9,1,199,20,0,0,1,531
4680,9,1,200,2,0,0,1,665
4681,9,1,201,20,0,0,1,546
4682,9,1,202,2,0,0,1,456
4683,9,1,203,5,1,1,1,545
4684,9,1,204,5,1,1,1,569
4685,9,1,205,10,0,0,1,593
4686,9,1,206,32,1,1,1,682
4687,9,1,207,5,1,1,1,481
4688,9,1,208,32,0,0,1,630
4689,9,1,209,5,0,0,1,449
4690,9,1,210,2,1,1,1,520
4691,9,1,211,20,1,1,1,453
4692,9,1,212,5,0,0,1,496
4693,9,1,213,32,1,1,1,827
4694,9,1,214,2,0,0,1,449
4695,9,1,215,10,0,0,1,583
4696,9,1,216,32,1,1,1,447
4697,9,1,217,2,0,0,1,447
4698,9,1,218,2,0,0,1,471
4699,9,1,219,5,0,0,0,431
4700,9,1,220,5,0,0,1,443
4701,9,1,221,10,1,1,1,696
4702,9,1,222,2,1,1,1,846
4703,9,1,223,5,1,1,1,571
4704,9,1,224,32,0,0,1,459
4705,9,1,225,10,0,0,1,561
4706,9,1,226,20,1,1,1,648
4707,9,1,227,10,1,1,1,568
4708,9,1,228,32,1,1,1,541
4709,9,1,229,5,1,1,1,474
4710,9,1,230,32,1,1,1,578
4711,9,1,231,10,0,0,1,802
4712,9,1,232,10,0,0,1,640
4713,9,1,233,20,0,0,1,565
4714,9,1,234,10,0,0,1,599
4715,9,1,235,20,1,1,1,594
4716,9,1,236,20,1,1,1,575
4717,9,1,237,5,1,1,1,951
4718,9,1,238,1,1,1,1,491
4719,9,1,239,2,1,1,1,573
4720,9,1,240,2,0,0,1,682
4721,9,1,241,20,1,1,1,857
4722,9,1,242,10,1,1,1,686
4723,9,1,243,5,1,1,1,559
4724,9,1,244,32,0,0,1,909
4725,9,1,245,32,1,1,1,610
4726,9,1,246,20,1,1,1,510
4727,9,1,247,20,0,0,1,611
4728,9,1,248,2,1,1,1,715
4729,9,1,249,2,1,1,1,670
4730,9,1,250,20,1,1,1,535
4731,9,1,251,2,1,1,1,499
4732,9,1,252,20,0,0,1,642
4733,9,1,253,10,1,1,1,474
4734,9,1,254,2,0,0,1,456
4735,9,1,255,5,0,0,1,460
4736,9,1,256,32,0,0,1,568
4737,9,1,257,5,0,0,1,512
4738,9,1,258,2,0,0,1,499
4739,9,1,259,20,1,1,1,596
4740,9,1,260,2,1,1,1,773
4741,9,1,261,5,0,0,1,453
4742,9,1,262,10,0,0,1,638
4743,9,1,263,10,0,0,1,703
4744,9,1,264,2,1,1,1,611
4745,9,1,265,20,0,0,1,526
4746,9,1,266,32,0,0,1,466
4747,9,1,267,2,0,0,1,448
4748,9,1,268,1,1,1,1,531
4749,9,1,269,5,1,1,1,903
4750,9,1,270,2,0,0,1,422
4751,9,1,271,32,1,1,1,748
4752,9,1,272,1,1,1,1,441
4753,9,1,273,10,0,0,1,436
4754,9,1,274,32,0,0,1,556
4755,9,1,275,10,1,1,1,677
4756,9,1,276,10,1,1,1,744
4757,9,1,277,32,1,1,1,625
4758,9,1,278,5,1,1,1,839
4759,9,1,279,10,0,0,1,657
4760,9,1,280,2,1,1,1,623
4761,9,1,281,2,0,0,1,643
4762,9,1,282,10,0,0,1,444
4763,9,1,283,10,1,1,1,587
4764,9,1,284,32,0,0,1,627
4765,9,1,285,5,0,0,1,435
4766,9,1,286,2,1,1,1,437
4767,9,1,287,20,0,0,1,622
4768,9,1,288,32,1,1,1,846
4769,9,1,289,20,1,1,1,491
4770,9,1,290,10,0,0,1,419
4771,9,1,291,2,1,1,1,482
4772,9,1,292,2,0,0,1,603
4773,9,1,293,5,0,0,1,439
4774,9,1,294,2,1,1,1,528
4775,9,1,295,10,1,1,1,500
4776,9,1,296,10,1,1,1,522
4777,9,1,297,20,0,0,1,487
4778,9,1,298,2,1,1,1,509
4779,9,1,299,32,0,0,1,472
4780,9,1,300,5,0,0,1,486
4781,9,1,301,10,0,0,1,470
4782,9,1,302,5,0,0,1,538
4783,9,1,303,5,0,0,1,498
4784,9,1,304,2,1,1,1,529
4785,9,1,305,1,0,0,1,500
4786,9,1,306,2,0,0,1,458
4787,9,1,307,10,1,1,1,441
4788,9,1,308,32,0,0,1,728
4789,9,1,309,32,0,0,1,509
4790,9,1,310,20,0,0,1,500
4791,9,1,311,32,0,0,1,430
4792,9,1,312,2,1,1,1,806
4793,9,1,313,10,0,0,1,507
4794,9,1,314,20,1,1,1,559
4795,9,1,315,20,1,1,1,744
4796,9,1,316,10,1,1,1,642
4797,9,1,317,2,1,1,1,637
4798,9,1,318,20,0,0,1,482
4799,9,1,319,10,0,0,1,586
4800,9,1,320,20,1,1,1,493
4801,9,1,321,20,0,0,1,1332
4802,9,1,322,2,0,0,1,516
4803,9,1,323,10,0,0,1,495
4804,9,1,324,2,0,0,1,690
4805,9,1,325,2,0,0,1,431
4806,9,1,326,5,1,1,1,634
4807,9,1,327,20,1,1,1,721
4808,9,1,328,20,1,1,1,724
4809,9,1,329,10,0,0,1,578
4810,9,1,330,20,0,0,1,726
4811,9,1,331,5,0,0,1,432
4812,9,1,332,10,1,1,1,659
4813,9,1,333,20,1,1,1,757
4814,9,1,334,20,1,1,1,582
4815,9,1,335,5,0,0,1,543
4816,9,1,336,10,1,1,1,533
4817,9,1,337,20,0,0,1,1131
4818,9,1,338,1,1,1,1,988
4819,9,1,339,5,1,1,1,631
4820,9,1,340,10,1,1,1,900
4821,9,1,341,2,0,0,1,428
4822,9,1,342,2,1,1,1,1041
4823,9,1,343,20,0,0,1,613
4824,9,1,344,10,1,1,1,986
4825,9,1,345,5,1,1,1,462
4826,9,1,346,10,0,0,1,596
4827,9,1,347,32,1,1,1,511
4828,9,1,348,2,1,1,1,530
4829,9,1,349,2,0,0,1,458
4830,9,1,350,2,1,1,1,537
4831,9,1,351,10,1,1,1,794
4832,9,1,352,10,1,1,1,891
4833,9,1,353,10,0,0,1,1165
4834,9,1,354,32,1,1,1,521
4835,9,1,355,32,0,0,1,768
4836,9,1,356,10,0,0,0,507
4837,9,1,357,2,0,0,1,515
4838,9,1,358,32,1,1,1,537
4839,9,1,359,5,0,0,1,545
4840,9,1,360,32,1,1,1,726
4841,9,1,361,2,1,1,1,1107
4842,9,1,362,32,0,0,1,491
4843,9,1,363,20,1,1,1,555
4844,9,1,364,32,1,1,1,464
4845,9,1,365,2,1,1,1,700
4846,9,1,366,2,1,1,1,492
4847,9,1,367,2,0,0,1,638
4848,9,1,368,20,0,0,1,657
4849,9,1,369,20,0,0,1,648
4850,9,1,370,2,1,1,1,634
4851,9,1,371,20,1,1,1,513
4852,9,1,372,20,0,0,1,750
4853,9,1,373,20,0,0,1,583
4854,9,1,374,32,0,0,1,494
4855,9,1,375,20,1,1,1,477
4856,9,1,376,32,0,0,1,554
4857,9,1,377,20,1,1,1,470
4858,9,1,378,5,1,1,1,490
4859,9,1,379,2,0,0,1,534
4860,9,1,380,5,1,1,1,490
4861,9,1,381,5,0,0,1,495
4862,9,1,382,20,0,0,1,541
4863,9,1,383,2,0,0,1,590
4864,9,1,384,2,1,1,1,506
4865,9,1,385,1,0,0,1,545
4866,9,1,386,5,0,0,1,686
4867,9,1,387,1,1,1,1,470
4868,9,1,388,32,1,1,1,556
4869,9,1,389,20,1,1,1,1037
4870,9,1,390,32,1,1,1,579
4871,9,1,391,32,0,0,1,742
4872,9,1,392,5,1,1,1,1212
4873,9,1,393,20,0,0,1,643
4874,9,1,394,32,0,0,1,898
4875,9,1,395,2,0,0,1,675
4876,9,1,396,20,0,0,1,593
4877,9,1,397,5,0,0,1,529
4878,9,1,398,1,0,0,1,755
4879,9,1,399,5,1,1,1,4598
4880,9,1,400,20,0,0,1,436
4881,9,1,401,32,0,0,1,684
4882,9,1,402,10,0,0,1,432
4883,9,1,403,5,1,1,1,709
4884,9,1,404,20,1,1,1,658
4885,9,1,405,2,0,0,1,395
4886,9,1,406,20,0,0,1,481
4887,9,1,407,20,1,1,1,621
4888,9,1,408,32,1,1,1,474
4889,9,1,409,10,0,0,1,820
4890,9,1,410,5,1,1,1,535
4891,9,1,411,2,1,1,1,677
4892,9,1,412,20,1,1,1,1010
4893,9,1,413,2,0,0,1,447
4894,9,1,414,32,0,0,1,629
4895,9,1,415,32,1,1,1,887
4896,9,1,416,10,1,1,1,907
4897,9,1,417,10,1,1,1,533
4898,9,1,418,5,1,1,1,1096
4899,9,1,419,10,1,1,1,646
4900,9,1,420,20,0,0,1,677
4901,9,1,421,32,1,1,1,508
4902,9,1,422,32,1,1,1,896
4903,9,1,423,20,0,0,1,1456
4904,9,1,424,32,0,0,1,437
4905,9,1,425,1,0,0,1,469
4906,9,1,426,20,0,0,1,680
4907,9,1,427,5,1,1,1,672
4908,9,1,428,1,0,0,1,2626
4909,9,1,429,10,0,0,1,506
4910,9,1,430,32,1,1,1,604
4911,9,1,431,5,1,1,1,542
4912,9,1,432,1,1,1,1,436
4913,9,1,433,20,0,3,0,4993
4914,9,1,434,10,0,0,1,536
4915,9,1,435,5,0,0,1,488
4916,9,1,436,10,1,1,1,410
4917,9,1,437,32,0,0,1,576
4918,9,1,438,32,1,1,1,526
4919,9,1,439,20,1,1,1,523
4920,9,1,440,20,1,1,1,637
4921,9,1,441,1,1,1,1,1109
4922,9,1,442,10,1,1,1,394
4923,9,1,443,20,0,0,1,410
4924,9,1,444,20,0,0,1,497
4925,9,1,445,32,0,0,1,631
4926,9,1,446,2,0,0,1,443
4927,9,1,447,5,0,0,1,532
4928,9,1,448,5,1,1,1,431
4929,9,1,449,32,1,1,1,641
4930,9,1,450,5,1,1,1,511
4931,9,1,451,32,0,0,1,583
4932,9,1,452,10,0,0,1,513
4933,9,1,453,10,0,0,1,696
4934,9,1,454,5,1,1,1,822
4935,9,1,455,10,0,0,1,609
4936,9,1,456,5,1,1,1,487
4937,9,1,457,1,1,1,1,470
4938,9,1,458,10,0,0,1,513
4939,9,1,459,5,1,1,1,766
4940,9,1,460,1,1,1,1,804
4941,9,1,461,20,1,1,1,621
4942,9,1,462,20,0,0,1,515
4943,9,1,463,5,1,1,1,643
4944,9,1,464,20,0,0,1,688
4945,9,1,465,32,0,0,1,748
4946,9,1,466,20,1,1,1,503
4947,9,1,467,32,1,1,1,745
4948,9,1,468,32,0,0,1,484
4949,9,1,469,20,1,1,1,445
4950,9,1,470,5,1,1,1,499
4951,9,1,471,2,1,1,1,486
4952,9,1,472,32,1,1,1,900
4953,9,1,473,2,1,1,1,432
4954,9,1,474,10,0,0,1,615
4955,9,1,475,32,0,0,1,578
4956,9,1,476,20,1,1,1,579
4957,9,1,477,10,0,0,1,509
4958,9,1,478,5,1,1,1,632
4959,9,1,479,2,1,1,1,532
4960,9,1,480,2,1,1,1,889
4961,9,1,481,32,1,1,1,462
4962,9,1,482,20,0,0,1,584
4963,9,1,483,5,0,0,1,447
4964,9,1,484,2,0,0,1,446
4965,9,1,485,32,0,0,1,467
4966,9,1,486,32,0,0,1,629
4967,9,1,487,1,0,0,1,503
4968,9,1,488,10,0,0,1,501
4969,9,1,489,1,0,0,1,1536
4970,9,1,490,2,1,1,1,623
4971,9,1,491,2,0,0,1,524
4972,9,1,492,10,0,0,1,830
4973,9,1,493,10,1,1,1,524
4974,9,1,494,5,0,0,1,531
4975,9,1,495,32,0,0,1,646
4976,9,1,496,32,0,0,1,707
4977,9,1,497,10,1,1,1,3746
4978,9,1,498,5,1,1,1,569
4979,9,1,499,5,0,0,1,439
4980,9,1,500,5,0,0,1,467
4981,9,1,501,32,0,0,1,495
4982,9,1,502,2,0,0,1,909
4983,9,1,503,10,1,1,1,453
4984,9,1,504,32,0,0,1,488
4985,9,1,505,20,0,0,1,501
4986,9,1,506,20,1,1,1,803
4987,9,1,507,2,1,1,1,729
4988,9,1,508,2,1,1,1,673
4989,9,1,509,32,1,1,1,527
4990,9,1,510,10,1,1,1,509
4991,9,1,511,5,0,0,1,614
4992,9,1,512,10,1,1,1,411
4993,9,1,513,10,1,1,1,617
4994,9,1,514,1,1,1,1,452
4995,9,1,515,2,1,1,1,428
4996,9,1,516,32,1,1,1,494
4997,9,1,517,10,0,0,1,398
4998,9,1,518,2,0,0,1,557
4999,9,1,519,2,0,0,1,394
5000,9,1,520,5,1,1,1,442
5001,9,1,521,10,1,1,1,681
5002,9,1,522,20,1,1,1,489
5003,9,1,523,2,1,1,1,427
5004,9,1,524,32,0,0,1,650
5005,9,1,525,5,1,1,1,661
5006,9,1,526,2,1,1,1,503
5007,9,1,527,1,1,1,1,367
5008,9,1,528,32,1,1,1,392
5009,9,1,529,2,0,0,1,410
5010,9,1,530,20,0,0,1,445
5011,9,1,531,1,1,1,1,386
5012,9,1,532,20,1,1,1,431
5013,9,1,533,10,0,0,1,806
5014,9,1,534,1,0,0,1,405
5015,9,1,535,32,1,1,1,443
5016,9,1,536,32,0,0,1,596
5017,9,1,537,32,1,1,1,428
5018,9,1,538,20,1,1,1,397
5019,9,1,539,1,1,1,1,385
5020,9,1,540,10,1,1,1,588
5021,9,1,541,10,1,1,1,427
5022,9,1,542,1,1,1,1,396
5023,9,1,543,5,0,0,1,649
5024,9,1,544,20,0,0,1,585
5025,9,1,545,5,1,1,1,451
5026,9,1,546,5,0,0,1,477
5027,9,1,547,32,1,1,1,616
5028,9,1,548,20,1,1,1,559
5029,9,1,549,5,1,1,1,674
5030,9,1,550,10,0,0,1,436
5031,9,1,551,5,0,0,1,437
5032,9,1,552,5,1,1,1,459
5033,9,1,553,2,0,0,1,471
5034,9,1,554,32,1,1,1,469
5035,9,1,555,20,0,0,1,1849
5036,9,1,556,20,0,0,1,626
5037,9,1,557,10,1,1,1,428
5038,9,1,558,10,1,1,1,471
5039,9,1,559,2,0,0,1,456
5040,9,1,560,5,0,0,1,1983
5041,9,1,561,5,1,1,1,599
5042,9,1,562,2,0,0,1,531
5043,9,1,563,10,1,1,1,415
5044,9,1,564,10,0,0,1,437
5045,9,1,565,32,0,0,1,585
5046,9,1,566,20,1,1,1,429
5047,9,1,567,10,0,0,1,501
5048,9,1,568,20,0,0,1,425
5049,9,1,569,10,1,1,1,434
5050,9,1,570,5,0,0,1,714
5051,9,1,571,2,1,1,1,460
5052,9,1,572,10,0,0,1,526
5053,9,1,573,2,1,1,1,425
5054,9,1,574,2,0,0,1,433
5055,9,1,575,20,0,0,1,514
5056,9,1,576,5,0,0,1,407
5057,9,1,577,20,1,1,1,419
5058,9,1,578,5,1,1,1,441
5059,9,1,579,10,1,1,1,468
5060,9,1,580,20,1,1,1,786
5061,9,1,581,10,1,1,1,476
5062,9,1,582,5,0,0,1,486
5063,9,1,583,2,0,0,1,718
5064,9,1,584,10,1,1,1,606
5065,9,1,585,2,1,1,1,427
5066,9,1,586,32,1,1,1,475
5067,9,1,587,2,0,0,1,456
5068,9,1,588,20,0,0,1,745
5069,9,1,589,1,0,0,1,440
5070,9,1,590,5,0,0,1,460
5071,9,1,591,20,1,1,1,463
5072,9,1,592,5,0,0,1,481
5073,9,1,593,5,1,1,1,522
5074,9,1,594,20,0,0,1,475
5075,9,1,595,20,0,0,1,689
5076,9,1,596,10,1,1,1,398
5077,9,1,597,2,1,1,1,399
5078,9,1,598,2,1,1,1,414
5079,9,1,599,2,0,0,1,589
5080,9,1,600,2,0,0,1,434
5081,9,1,601,32,1,1,1,527
5082,9,1,602,32,1,1,1,679
5083,9,1,603,32,1,1,1,512
5084,9,1,604,5,0,0,1,449
5085,9,1,605,2,1,1,1,421
5086,9,1,606,2,0,0,1,484
5087,9,1,607,10,0,0,1,397
5088,9,1,608,5,0,0,1,381
5089,9,1,609,32,0,0,1,835
5090,9,1,610,32,1,1,1,461
5091,9,1,611,5,0,0,1,551
5092,9,1,612,20,1,1,1,569
5093,9,1,613,5,0,0,1,671
5094,9,1,614,20,1,1,1,622
5095,9,1,615,32,0,0,1,476
5096,9,1,616,2,1,1,1,486
5097,9,1,617,1,0,0,1,490
5098,9,1,618,32,1,1,1,486
5099,9,1,619,32,1,1,1,532
5100,9,1,620,2,0,0,1,465
5101,9,1,621,10,0,0,1,667
5102,9,1,622,2,1,1,1,461
5103,9,1,623,1,0,0,1,458
5104,9,1,624,20,1,1,1,682
5105,9,1,625,2,1,1,1,533
5106,9,1,626,20,1,1,1,444
5107,9,1,627,32,1,1,1,510
5108,9,1,628,5,1,1,1,730
5109,9,1,629,10,0,0,1,617
5110,9,1,630,10,1,1,1,566
5111,9,1,631,2,0,0,1,588
5112,9,1,632,5,1,1,1,499
5113,9,1,633,20,0,0,1,774
5114,9,1,634,5,0,0,1,494
5115,9,1,635,10,0,0,1,548
5116,9,1,636,20,1,1,1,531
5117,9,1,637,10,0,0,1,700
5118,9,1,638,5,1,1,1,581
5119,9,1,639,20,1,1,1,668
5120,9,1,640,20,1,1,1,528
5121,10,1,1,5,0,0,1,794
5122,10,1,2,10,0,0,1,531
5123,10,1,3,32,0,0,1,701
5124,10,1,4,32,1,1,1,672
5125,10,1,5,5,0,0,1,701
5126,10,1,6,20,1,1,1,537
5127,10,1,7,32,1,1,1,560
5128,10,1,8,1,1,1,1,468
5129,10,1,9,10,0,0,1,527
5130,10,1,10,20,1,1,1,646
5131,10,1,11,5,0,0,1,532
5132,10,1,12,20,1,1,1,488
5133,10,1,13,5,1,1,1,469
5134,10,1,14,10,0,0,1,552
5135,10,1,15,2,1,1,1,492
5136,10,1,16,10,0,0,1,430
5137,10,1,17,5,1,1,1,469
5138,10,1,18,1,0,0,1,470
5139,10,1,19,20,0,0,1,1028
5140,10,1,20,1,1,1,1,439
5141,10,1,21,2,1,1,1,523
5142,10,1,22,10,0,0,1,425
5143,10,1,23,10,1,1,1,676
5144,10,1,24,5,0,0,1,614
5145,10,1,25,1,1,1,1,483
5146,10,1,26,20,0,0,1,1014
5147,10,1,27,2,0,0,1,591
5148,10,1,28,10,0,0,1,702
5149,10,1,29,2,1,1,1,549
5150,10,1,30,10,1,1,1,490
5151,10,1,31,32,0,0,1,506
5152,10,1,32,2,1,1,1,397
5153,10,1,33,2,1,1,1,607
5154,10,1,34,32,0,0,1,494
5155,10,1,35,32,0,0,1,564
5156,10,1,36,10,0,0,1,528
5157,10,1,37,10,1,1,1,510
5158,10,1,38,10,1,1,1,638
5159,10,1,39,20,1,1,1,586
5160,10,1,40,2,1,1,1,582
5161,10,1,41,5,0,0,1,997
5162,10,1,42,10,1,1,1,432
5163,10,1,43,10,0,0,1,571
5164,10,1,44,5,1,1,1,531
5165,10,1,45,10,1,1,1,443
5166,10,1,46,32,0,0,1,490
5167,10,1,47,20,1,1,1,542
5168,10,1,48,2,1,1,1,463
5169,10,1,49,32,0,0,1,451
5170,10,1,50,10,0,0,0,354
5171,10,1,51,20,0,0,1,642
5172,10,1,52,1,0,0,1,501
5173,10,1,53,20,0,0,1,671
5174,10,1,54,5,0,0,1,515
5175,10,1,55,5,1,1,1,430
5176,10,1,56,1,1,1,1,518
5177,10,1,57,20,0,0,1,818
5178,10,1,58,1,0,0,1,567
5179,10,1,59,10,1,1,1,626
5180,10,1,60,5,1,1,1,841
5181,10,1,61,10,0,0,1,806
5182,10,1,62,32,0,0,1,516
5183,10,1,63,2,1,1,1,488
5184,10,1,64,5,1,1,1,706
5185,10,1,65,5,1,1,1,508
5186,10,1,66,5,0,0,1,452
5187,10,1,67,20,0,0,1,552
5188,10,1,68,10,0,0,1,438
5189,10,1,69,2,0,0,0,454
5190,10,1,70,1,1,1,1,474
5191,10,1,71,10,1,1,1,552
5192,10,1,72,10,0,0,1,493
5193,10,1,73,20,1,1,1,465
5194,10,1,74,5,0,0,1,526
5195,10,1,75,20,0,0,1,657
5196,10,1,76,20,0,0,1,547
5197,10,1,77,5,0,0,1,439
5198,10,1,78,32,1,1,1,529
5199,10,1,79,32,1,1,1,707
5200,10,1,80,2,1,1,1,467
5201,10,1,81,20,1,1,1,648
5202,10,1,82,5,1,1,1,512
5203,10,1,83,20,1,1,1,542
5204,10,1,84,5,1,1,1,547
5205,10,1,85,5,1,1,1,421
5206,10,1,86,5,0,0,1,425
5207,10,1,87,10,0,0,1,515
5208,10,1,88,20,0,0,1,442
5209,10,1,89,10,1,1,1,424
5210,10,1,90,20,1,1,1,559
5211,10,1,91,2,1,1,1,451
5212,10,1,92,20,0,0,1,492
5213,10,1,93,2,1,1,1,388
5214,10,1,94,1,0,0,1,476
5215,10,1,95,20,0,0,1,494
5216,10,1,96,5,1,1,1,523
5217,10,1,97,20,1,1,1,551
5218,10,1,98,10,0,0,1,471
5219,10,1,99,5,1,1,1,457
5220,10,1,100,10,0,0,0,518
5221,10,1,101,2,1,1,1,501
5222,10,1,102,5,1,1,1,499
5223,10,1,103,2,0,0,1,482
5224,10,1,104,5,1,1,1,720
5225,10,1,105,32,1,1,1,531
5226,10,1,106,10,1,1,1,547
5227,10,1,107,2,1,1,1,699
5228,10,1,108,10,0,0,1,588
5229,10,1,109,32,0,0,1,844
5230,10,1,110,10,0,0,1,631
5231,10,1,111,10,0,0,1,522
5232,10,1,112,1,0,0,1,567
5233,10,1,113,2,1,1,1,497
5234,10,1,114,20,0,0,1,698
5235,10,1,115,2,0,0,1,518
5236,10,1,116,2,1,1,1,513
5237,10,1,117,20,0,0,1,484
5238,10,1,118,32,0,0,1,517
5239,10,1,119,2,0,0,1,410
5240,10,1,120,2,0,0,1,696
5241,10,1,121,10,1,1,1,546
5242,10,1,122,5,0,0,1,476
5243,10,1,123,32,0,0,1,558
5244,10,1,124,32,1,1,1,474
5245,10,1,125,5,1,1,1,528
5246,10,1,126,20,1,1,1,689
5247,10,1,127,5,1,1,1,479
5248,10,1,128,2,1,1,1,529
5249,10,1,129,2,0,0,1,511
5250,10,1,130,5,0,0,1,478
5251,10,1,131,2,1,1,1,430
5252,10,1,132,20,1,1,1,493
5253,10,1,133,5,1,1,1,469
5254,10,1,134,5,1,1,1,592
5255,10,1,135,2,1,1,1,496
5256,10,1,136,2,0,0,1,500
5257,10,1,137,2,0,0,1,467
5258,10,1,138,5,1,1,1,488
5259,10,1,139,2,0,0,1,482
5260,10,1,140,5,0,0,1,548
5261,10,1,141,5,1,1,1,508
5262,10,1,142,1,1,1,1,511
5263,10,1,143,32,0,0,1,676
5264,10,1,144,20,1,1,1,841
5265,10,1,145,2,1,1,1,491
5266,10,1,146,2,0,0,1,441
5267,10,1,147,2,1,1,1,444
5268,10,1,148,1,0,0,1,399
5269,10,1,149,20,0,0,1,494
5270,10,1,150,32,0,0,1,791
5271,10,1,151,32,0,0,1,473
5272,10,1,152,20,0,0,1,459
5273,10,1,153,2,0,0,1,444
5274,10,1,154,20,1,1,1,453
5275,10,1,155,10,1,1,1,615
5276,10,1,156,32,0,0,1,438
5277,10,1,157,2,0,0,1,415
5278,10,1,158,5,1,1,1,437
5279,10,1,159,1,0,0,1,479
5280,10,1,160,20,0,0,1,448
5281,10,1,161,20,1,1,1,555
5282,10,1,162,32,1,1,1,481
5283,10,1,163,2,1,1,1,489
5284,10,1,164,10,0,0,1,442
5285,10,1,165,2,1,1,1,505
5286,10,1,166,2,1,1,1,365
5287,10,1,167,5,1,1,1,465
5288,10,1,168,32,1,1,1,538
5289,10,1,169,32,1,1,1,437
5290,10,1,170,2,0,0,1,500
5291,10,1,171,20,0,0,1,640
5292,10,1,172,10,0,0,1,433
5293,10,1,173,5,1,1,1,401
5294,10,1,174,32,0,0,1,419
5295,10,1,175,32,0,0,1,822
5296,10,1,176,32,0,0,1,444
5297,10,1,177,10,1,1,1,491
5298,10,1,178,20,0,0,1,442
5299,10,1,179,20,1,1,1,371
5300,10,1,180,10,0,0,0,500
5301,10,1,181,32,1,1,1,459
5302,10,1,182,20,1,1,1,885
5303,10,1,183,5,0,0,1,393
5304,10,1,184,32,0,0,1,481
5305,10,1,185,20,1,1,1,667
5306,10,1,186,5,0,0,1,326
5307,10,1,187,2,0,0,1,493
5308,10,1,188,20,1,1,1,580
5309,10,1,189,10,1,1,1,439
5310,10,1,190,2,0,0,1,543
5311,10,1,191,5,1,1,1,446
5312,10,1,192,5,1,1,1,483
5313,10,1,193,32,0,0,1,526
5314,10,1,194,2,0,0,1,447
5315,10,1,195,5,1,1,1,486
5316,10,1,196,2,0,0,1,443
5317,10,1,197,10,0,0,1,484
5318,10,1,198,20,1,1,1,396
5319,10,1,199,2,0,0,1,484
5320,10,1,200,20,1,1,1,383
5321,10,1,201,32,0,0,1,961
5322,10,1,202,20,1,1,1,908
5323,10,1,203,10,1,1,1,667
5324,10,1,204,2,1,1,1,466
5325,10,1,205,1,0,0,1,441
5326,10,1,206,5,0,0,0,593
5327,10,1,207,20,0,0,1,471
5328,10,1,208,32,0,0,1,519
5329,10,1,209,5,1,1,1,438
5330,10,1,210,5,1,1,1,395
5331,10,1,211,2,0,0,1,394
5332,10,1,212,5,1,1,1,424
5333,10,1,213,2,0,0,1,519
5334,10,1,214,32,1,1,1,436
5335,10,1,215,20,0,0,1,607
5336,10,1,216,20,0,0,1,461
5337,10,1,217,2,1,1,1,490
5338,10,1,218,2,0,0,1,469
5339,10,1,219,2,1,1,1,519
5340,10,1,220,20,1,1,1,597
5341,10,1,221,10,1,1,1,487
5342,10,1,222,20,0,0,0,611
5343,10,1,223,10,0,0,0,514
5344,10,1,224,20,1,1,1,497
5345,10,1,225,1,1,1,1,416
5346,10,1,226,2,1,1,1,612
5347,10,1,227,20,1,1,1,596
5348,10,1,228,20,0,0,1,520
5349,10,1,229,20,1,1,1,442
5350,10,1,230,32,1,1,1,533
5351,10,1,231,10,0,0,1,830
5352,10,1,232,10,1,1,1,578
5353,10,1,233,20,0,0,1,528
5354,10,1,234,2,1,1,1,519
5355,10,1,235,2,0,0,1,440
5356,10,1,236,20,1,1,1,538
5357,10,1,237,20,1,1,1,471
5358,10,1,238,32,1,1,1,632
5359,10,1,239,10,1,1,1,635
5360,10,1,240,1,0,0,1,546
5361,10,1,241,20,1,1,1,567
5362,10,1,242,5,1,1,1,527
5363,10,1,243,20,1,1,1,425
5364,10,1,244,2,0,0,1,496
5365,10,1,245,32,0,0,1,564
5366,10,1,246,20,1,1,1,602
5367,10,1,247,10,0,0,1,829
5368,10,1,248,5,0,0,1,757
5369,10,1,249,5,0,0,1,599
5370,10,1,250,10,1,1,1,1030
5371,10,1,251,20,1,1,1,545
5372,10,1,252,5,0,0,1,735
5373,10,1,253,2,1,1,1,407
5374,10,1,254,10,0,0,1,413
5375,10,1,255,10,1,1,1,520
5376,10,1,256,10,1,1,1,485
5377,10,1,257,32,0,0,1,522
5378,10,1,258,2,0,0,0,643
5379,10,1,259,10,0,0,1,504
5380,10,1,260,20,0,0,1,513
5381,10,1,261,2,1,1,1,406
5382,10,1,262,1,0,0,1,485
5383,10,1,263,2,0,0,1,378
5384,10,1,264,32,1,1,1,473
5385,10,1,265,32,1,1,1,587
5386,10,1,266,32,1,1,1,575
5387,10,1,267,32,0,0,1,735
5388,10,1,268,5,0,0,1,418
5389,10,1,269,2,1,1,1,455
5390,10,1,270,32,1,1,1,568
5391,10,1,271,20,1,1,1,541
5392,10,1,272,5,1,1,1,626
5393,10,1,273,10,1,1,1,563
5394,10,1,274,2,0,0,1,482
5395,10,1,275,1,1,1,1,488
5396,10,1,276,32,0,0,1,608
5397,10,1,277,10,1,1,1,692
5398,10,1,278,5,1,1,1,458
5399,10,1,279,5,0,0,1,445
5400,10,1,280,32,1,1,1,521
5401,10,1,281,20,0,0,1,568
5402,10,1,282,20,1,1,1,427
5403,10,1,283,1,1,1,1,417
5404,10,1,284,5,1,1,1,523
5405,10,1,285,5,1,1,1,479
5406,10,1,286,5,0,0,1,431
5407,10,1,287,32,0,0,1,486
5408,10,1,288,10,1,1,1,753
5409,10,1,289,2,0,0,1,463
