uid,trial,session,block,tid,chosen,rt,correct,target_color,target_sex,stim_i,im_color,im_id,im_sex,im_type,correctResponse,is_target
5,8,1,1,428,8,746,1,1,2,7,b,0329,f,same_color,,0
5,8,1,1,428,8,746,1,1,2,8,b,0877,m,target,8,1
5,8,1,1,428,8,746,1,1,2,9,b,0198,f,same_color,,0
5,9,1,1,429,6,849,0,1,2,1,y,0649,m,same_sex,,0
5,9,1,1,429,6,849,0,1,2,2,b,0073,m,target,2,1
5,9,1,1,429,6,849,0,1,2,3,b,1153,f,same_color,,0
5,9,1,1,429,6,849,0,1,2,4,b,1147,f,same_color,,0
5,9,1,1,429,6,849,0,1,2,5,y,i206ta-mn,m,same_sex,,0
5,9,1,1,429,6,849,0,1,2,6,b,0386,f,same_color,,0
5,9,1,1,429,6,849,0,1,2,7,y,0610,m,same_sex,,0
5,9,1,1,429,6,849,0,1,2,8,b,1119,f,same_color,,0
5,9,1,1,429,6,849,0,1,2,9,y,0338,m,same_sex,,0
5,10,1,1,430,7,580,1,1,2,1,y,0184,m,same_sex,,0
5,10,1,1,430,7,580,1,1,2,2,b,0967,f,same_color,,0
5,10,1,1,430,7,580,1,1,2,3,y,0029,m,same_sex,,0
5,10,1,1,430,7,580,1,1,2,4,b,0589,f,same_color,,0
5,10,1,1,430,7,580,1,1,2,5,b,0288,f,same_color,,0
5,10,1,1,430,7,580,1,1,2,6,b,0864,f,same_color,,0
5,10,1,1,430,7,580,1,1,2,7,b,i239ta-mn,m,target,7,1
5,10,1,1,430,7,580,1,1,2,8,y,0979,m,same_sex,,0
5,10,1,1,430,7,580,1,1,2,9,y,0332,m,same_sex,,0
5,11,1,1,431,6,961,1,1,2,1,b,1116,f,same_color,,0
5,11,1,1,431,6,961,1,1,2,2,b,i605ya-fn,f,same_color,,0
5,11,1,1,431,6,961,1,1,2,3,y,0180,m,same_sex,,0
5,11,1,1,431,6,961,1,1,2,4,y,1039,m,same_sex,,0
5,11,1,1,431,6,961,1,1,2,5,y,i436xa-mn,m,same_sex,,0
5,11,1,1,431,6,961,1,1,2,6,b,0940,m,target,6,1
5,11,1,1,431,6,961,1,1,2,7,b,1007,f,same_color,,0
5,11,1,1,431,6,961,1,1,2,8,y,0732,m,same_sex,,0
5,11,1,1,431,6,961,1,1,2,9,b,0405,f,same_color,,0
5,12,1,1,432,6,1985,0,1,2,1,b,i247ta-fn,f,same_color,,0
5,12,1,1,432,6,1985,0,1,2,2,b,0350,f,same_color,,0
5,12,1,1,432,6,1985,0,1,2,3,y,1029,m,same_sex,,0
5,12,1,1,432,6,1985,0,1,2,4,y,0028,m,same_sex,,0
5,12,1,1,432,6,1985,0,1,2,5,b,i035ra-mn,m,target,5,1
5,12,1,1,432,6,1985,0,1,2,6,b,0779,f,same_color,,0
5,12,1,1,432,6,1985,0,1,2,7,b,i603ya-fn,f,same_color,,0
5,12,1,1,432,6,1985,0,1,2,8,y,0813,m,same_sex,,0
5,12,1,1,432,6,1985,0,1,2,9,y,1150,m,same_sex,,0
5,13,1,1,433,2,527,1,1,2,1,y,1163,m,same_sex,,0
5,13,1,1,433,2,527,1,1,2,2,b,0004,m,target,2,1
5,13,1,1,433,2,527,1,1,2,3,y,i450xa-mn,m,same_sex,,0
5,13,1,1,433,2,527,1,1,2,4,b,0638,f,same_color,,0
5,13,1,1,433,2,527,1,1,2,5,b,i285ta-fn,f,same_color,,0
5,13,1,1,433,2,527,1,1,2,6,y,0783,m,same_sex,,0
5,13,1,1,433,2,527,1,1,2,7,b,0196,f,same_color,,0
5,13,1,1,433,2,527,1,1,2,8,b,0239,f,same_color,,0
5,13,1,1,433,2,527,1,1,2,9,y,i064ra-mn,m,same_sex,,0
5,14,1,1,434,7,521,1,1,2,1,y,0741,m,same_sex,,0
5,14,1,1,434,7,521,1,1,2,2,b,0984,f,same_color,,0
5,14,1,1,434,7,521,1,1,2,3,b,0630,f,same_color,,0
5,14,1,1,434,7,521,1,1,2,4,b,i018ra-fn,f,same_color,,0
5,14,1,1,434,7,521,1,1,2,5,y,i052qa-mn,m,same_sex,,0
5,14,1,1,434,7,521,1,1,2,6,y,1198,m,same_sex,,0
5,14,1,1,434,7,521,1,1,2,7,b,0066,m,target,7,1
5,14,1,1,434,7,521,1,1,2,8,b,0418,f,same_color,,0
5,14,1,1,434,7,521,1,1,2,9,y,i012qa-mn,m,same_sex,,0
5,15,1,1,435,9,606,0,1,2,1,y,0051,m,same_sex,,0
5,15,1,1,435,9,606,0,1,2,2,b,i442xa-mn,m,target,2,1
5,15,1,1,435,9,606,0,1,2,3,b,0379,f,same_color,,0
5,15,1,1,435,9,606,0,1,2,4,b,0647,f,same_color,,0
5,15,1,1,435,9,606,0,1,2,5,y,i068qa-mn,m,same_sex,,0
5,15,1,1,435,9,606,0,1,2,6,y,0010,m,same_sex,,0
5,15,1,1,435,9,606,0,1,2,7,b,0437,f,same_color,,0
5,15,1,1,435,9,606,0,1,2,8,y,1022,m,same_sex,,0
5,15,1,1,435,9,606,0,1,2,9,b,0655,f,same_color,,0
5,16,1,1,436,6,1968,0,1,2,1,b,0457,f,same_color,,0
5,16,1,1,436,6,1968,0,1,2,2,b,0899,m,target,2,1
5,16,1,1,436,6,1968,0,1,2,3,b,0510,f,same_color,,0
5,16,1,1,436,6,1968,0,1,2,4,y,0666,m,same_sex,,0
5,16,1,1,436,6,1968,0,1,2,5,y,0765,m,same_sex,,0
5,16,1,1,436,6,1968,0,1,2,6,b,0373,f,same_color,,0
5,16,1,1,436,6,1968,0,1,2,7,y,0070,m,same_sex,,0
5,16,1,1,436,6,1968,0,1,2,8,y,0857,m,same_sex,,0
5,16,1,1,436,6,1968,0,1,2,9,b,0210,f,same_color,,0
5,17,1,1,437,3,1239,0,1,2,1,y,0523,m,same_sex,,0
5,17,1,1,437,3,1239,0,1,2,2,y,0570,m,same_sex,,0
5,17,1,1,437,3,1239,0,1,2,3,b,0620,f,same_color,,0
5,17,1,1,437,3,1239,0,1,2,4,y,0918,m,same_sex,,0
5,17,1,1,437,3,1239,0,1,2,5,b,0995,m,target,5,1
5,17,1,1,437,3,1239,0,1,2,6,y,1114,m,same_sex,,0
5,17,1,1,437,3,1239,0,1,2,7,b,0250,f,same_color,,0
5,17,1,1,437,3,1239,0,1,2,8,b,0500,f,same_color,,0
5,17,1,1,437,3,1239,0,1,2,9,b,0149,f,same_color,,0
5,18,1,1,438,1,545,1,1,2,1,b,i259ta-mn,m,target,1,1
5,18,1,1,438,1,545,1,1,2,2,y,0753,m,same_sex,,0
5,18,1,1,438,1,545,1,1,2,3,b,0403,f,same_color,,0
5,18,1,1,438,1,545,1,1,2,4,y,0664,m,same_sex,,0
5,18,1,1,438,1,545,1,1,2,5,y,0595,m,same_sex,,0
5,18,1,1,438,1,545,1,1,2,6,y,0759,m,same_sex,,0
5,18,1,1,438,1,545,1,1,2,7,b,1165,f,same_color,,0
5,18,1,1,438,1,545,1,1,2,8,b,0429,f,same_color,,0
5,18,1,1,438,1,545,1,1,2,9,b,0104,f,same_color,,0
5,19,1,1,439,4,534,1,1,2,1,y,0751,m,same_sex,,0
5,19,1,1,439,4,534,1,1,2,2,b,0416,f,same_color,,0
5,19,1,1,439,4,534,1,1,2,3,b,0430,f,same_color,,0
5,19,1,1,439,4,534,1,1,2,4,b,1097,m,target,4,1
5,19,1,1,439,4,534,1,1,2,5,y,0596,m,same_sex,,0
5,19,1,1,439,4,534,1,1,2,6,b,i275ua-fg,f,same_color,,0
5,19,1,1,439,4,534,1,1,2,7,y,0499,m,same_sex,,0
5,19,1,1,439,4,534,1,1,2,8,y,0678,m,same_sex,,0
5,19,1,1,439,4,534,1,1,2,9,b,0889,f,same_color,,0
5,20,1,1,440,4,768,0,1,2,1,y,i297ta-mn,m,same_sex,,0
5,20,1,1,440,4,768,0,1,2,2,b,0206,m,target,2,1
5,20,1,1,440,4,768,0,1,2,3,y,0550,m,same_sex,,0
5,20,1,1,440,4,768,0,1,2,4,b,i604za-fn,f,same_color,,0
5,20,1,1,440,4,768,0,1,2,5,y,0843,m,same_sex,,0
5,20,1,1,440,4,768,0,1,2,6,b,0374,f,same_color,,0
5,20,1,1,440,4,768,0,1,2,7,b,i078qa-fg,f,same_color,,0
5,20,1,1,440,4,768,0,1,2,8,y,0722,m,same_sex,,0
5,20,1,1,440,4,768,0,1,2,9,b,1019,f,same_color,,0
5,21,1,1,441,9,463,1,1,2,1,y,1033,m,same_sex,,0
5,21,1,1,441,9,463,1,1,2,2,b,0556,f,same_color,,0
5,21,1,1,441,9,463,1,1,2,3,y,0514,m,same_sex,,0
5,21,1,1,441,9,463,1,1,2,4,y,0718,m,same_sex,,0
5,21,1,1,441,9,463,1,1,2,5,b,0910,f,same_color,,0
5,21,1,1,441,9,463,1,1,2,6,b,i428wa-fn,f,same_color,,0
5,21,1,1,441,9,463,1,1,2,7,y,0122,m,same_sex,,0
5,21,1,1,441,9,463,1,1,2,8,b,0130,f,same_color,,0
5,21,1,1,441,9,463,1,1,2,9,b,0698,m,target,9,1
5,22,1,1,442,4,440,1,1,2,1,b,0068,f,same_color,,0
5,22,1,1,442,4,440,1,1,2,2,y,0273,m,same_sex,,0
5,22,1,1,442,4,440,1,1,2,3,b,0937,f,same_color,,0
5,22,1,1,442,4,440,1,1,2,4,b,0891,m,target,4,1
5,22,1,1,442,4,440,1,1,2,5,b,0419,f,same_color,,0
5,22,1,1,442,4,440,1,1,2,6,b,1078,f,same_color,,0
5,22,1,1,442,4,440,1,1,2,7,y,1143,m,same_sex,,0
5,22,1,1,442,4,440,1,1,2,8,y,0348,m,same_sex,,0
5,22,1,1,442,4,440,1,1,2,9,y,i256ua-mn,m,same_sex,,0
5,23,1,1,443,5,471,1,1,2,1,y,0771,m,same_sex,,0
5,23,1,1,443,5,471,1,1,2,2,y,0501,m,same_sex,,0
5,23,1,1,443,5,471,1,1,2,3,y,0738,m,same_sex,,0
5,23,1,1,443,5,471,1,1,2,4,b,1146,f,same_color,,0
5,23,1,1,443,5,471,1,1,2,5,b,0828,m,target,5,1
5,23,1,1,443,5,471,1,1,2,6,y,1193,m,same_sex,,0
5,23,1,1,443,5,471,1,1,2,7,b,1155,f,same_color,,0
5,23,1,1,443,5,471,1,1,2,8,b,0914,f,same_color,,0
5,23,1,1,443,5,471,1,1,2,9,b,0699,f,same_color,,0
5,24,1,1,444,4,368,0,1,2,1,y,0474,m,same_sex,,0
5,24,1,1,444,4,368,0,1,2,2,b,0108,m,target,2,1
5,24,1,1,444,4,368,0,1,2,3,b,i245ua-fn,f,same_color,,0
5,24,1,1,444,4,368,0,1,2,4,b,i209ua-fn,f,same_color,,0
5,24,1,1,444,4,368,0,1,2,5,b,0559,f,same_color,,0
5,24,1,1,444,4,368,0,1,2,6,y,0114,m,same_sex,,0
5,24,1,1,444,4,368,0,1,2,7,y,i416xa-mn,m,same_sex,,0
5,24,1,1,444,4,368,0,1,2,8,b,0390,f,same_color,,0
5,24,1,1,444,4,368,0,1,2,9,y,0295,m,same_sex,,0
5,25,1,1,445,7,438,1,1,2,1,b,0665,f,same_color,,0
5,25,1,1,445,7,438,1,1,2,2,b,0786,f,same_color,,0
5,25,1,1,445,7,438,1,1,2,3,y,1030,m,same_sex,,0
5,25,1,1,445,7,438,1,1,2,4,y,0907,m,same_sex,,0
5,25,1,1,445,7,438,1,1,2,5,b,0543,f,same_color,,0
5,25,1,1,445,7,438,1,1,2,6,b,0448,f,same_color,,0
5,25,1,1,445,7,438,1,1,2,7,b,i081ra-mn,m,target,7,1
5,25,1,1,445,7,438,1,1,2,8,y,1113,m,same_sex,,0
5,25,1,1,445,7,438,1,1,2,9,y,0955,m,same_sex,,0
5,26,1,1,446,8,285,1,1,2,1,y,0862,m,same_sex,,0
5,26,1,1,446,8,285,1,1,2,2,b,0936,f,same_color,,0
5,26,1,1,446,8,285,1,1,2,3,b,0242,f,same_color,,0
5,26,1,1,446,8,285,1,1,2,4,y,0039,m,same_sex,,0
5,26,1,1,446,8,285,1,1,2,5,b,0675,f,same_color,,0
5,26,1,1,446,8,285,1,1,2,6,y,i034qa-mg,m,same_sex,,0
5,26,1,1,446,8,285,1,1,2,7,y,0113,m,same_sex,,0
5,26,1,1,446,8,285,1,1,2,8,b,i231ua-mn,m,target,8,1
5,26,1,1,446,8,285,1,1,2,9,b,0406,f,same_color,,0
5,27,1,1,447,6,312,1,1,2,1,b,i293ua-fn,f,same_color,,0
5,27,1,1,447,6,312,1,1,2,2,y,0643,m,same_sex,,0
5,27,1,1,447,6,312,1,1,2,3,b,i061ra-fn,f,same_color,,0
5,27,1,1,447,6,312,1,1,2,4,y,1095,m,same_sex,,0
5,27,1,1,447,6,312,1,1,2,5,y,0691,m,same_sex,,0
5,27,1,1,447,6,312,1,1,2,6,b,0626,m,target,6,1
5,27,1,1,447,6,312,1,1,2,7,b,i262ta-fn,f,same_color,,0
5,27,1,1,447,6,312,1,1,2,8,y,0174,m,same_sex,,0
5,27,1,1,447,6,312,1,1,2,9,b,i401xa-fn,f,same_color,,0
5,28,1,1,448,2,318,1,1,2,1,b,0609,f,same_color,,0
5,28,1,1,448,2,318,1,1,2,2,b,i277ua-mg,m,target,2,1
5,28,1,1,448,2,318,1,1,2,3,b,i214ua-fn,f,same_color,,0
5,28,1,1,448,2,318,1,1,2,4,y,0076,m,same_sex,,0
5,28,1,1,448,2,318,1,1,2,5,y,0897,m,same_sex,,0
5,28,1,1,448,2,318,1,1,2,6,y,0486,m,same_sex,,0
5,28,1,1,448,2,318,1,1,2,7,b,0111,f,same_color,,0
5,28,1,1,448,2,318,1,1,2,8,b,0434,f,same_color,,0
5,28,1,1,448,2,318,1,1,2,9,y,0515,m,same_sex,,0
5,29,1,1,449,9,304,1,1,2,1,b,0265,f,same_color,,0
5,29,1,1,449,9,304,1,1,2,2,b,0382,f,same_color,,0
5,29,1,1,449,9,304,1,1,2,3,b,0787,f,same_color,,0
5,29,1,1,449,9,304,1,1,2,4,b,0742,f,same_color,,0
5,29,1,1,449,9,304,1,1,2,5,y,0484,m,same_sex,,0
5,29,1,1,449,9,304,1,1,2,6,y,0798,m,same_sex,,0
5,29,1,1,449,9,304,1,1,2,7,y,i090ra-mn,m,same_sex,,0
5,29,1,1,449,9,304,1,1,2,8,y,i246ua-mg,m,same_sex,,0
5,29,1,1,449,9,304,1,1,2,9,b,1149,m,target,9,1
5,30,1,1,450,2,551,0,1,2,1,b,0157,m,target,1,1
5,30,1,1,450,2,551,0,1,2,2,b,0141,f,same_color,,0
5,30,1,1,450,2,551,0,1,2,3,y,1002,m,same_sex,,0
5,30,1,1,450,2,551,0,1,2,4,y,0764,m,same_sex,,0
5,30,1,1,450,2,551,0,1,2,5,y,0906,m,same_sex,,0
5,30,1,1,450,2,551,0,1,2,6,b,i433xa-fn,f,same_color,,0
5,30,1,1,450,2,551,0,1,2,7,b,1070,f,same_color,,0
5,30,1,1,450,2,551,0,1,2,8,b,0815,f,same_color,,0
5,30,1,1,450,2,551,0,1,2,9,y,i075qa-mn,m,same_sex,,0
5,31,1,1,451,5,506,1,1,2,1,b,0949,f,same_color,,0
5,31,1,1,451,5,506,1,1,2,2,b,0270,f,same_color,,0
5,31,1,1,451,5,506,1,1,2,3,b,0443,f,same_color,,0
5,31,1,1,451,5,506,1,1,2,4,y,0058,m,same_sex,,0
5,31,1,1,451,5,506,1,1,2,5,b,0652,m,target,5,1
5,31,1,1,451,5,506,1,1,2,6,y,i016qa-mn,m,same_sex,,0
5,31,1,1,451,5,506,1,1,2,7,b,i624ya-fn,f,same_color,,0
5,31,1,1,451,5,506,1,1,2,8,y,0478,m,same_sex,,0
5,31,1,1,451,5,506,1,1,2,9,y,0988,m,same_sex,,0
5,32,1,1,452,2,1344,0,1,2,1,y,0256,m,same_sex,,0
5,32,1,1,452,2,1344,0,1,2,2,y,0856,m,same_sex,,0
5,32,1,1,452,2,1344,0,1,2,3,y,0795,m,same_sex,,0
5,32,1,1,452,2,1344,0,1,2,4,y,0961,m,same_sex,,0
5,32,1,1,452,2,1344,0,1,2,5,b,0296,f,same_color,,0
5,32,1,1,452,2,1344,0,1,2,6,b,1127,f,same_color,,0
5,32,1,1,452,2,1344,0,1,2,7,b,i607ya-fn,f,same_color,,0
5,32,1,1,452,2,1344,0,1,2,8,b,1196,f,same_color,,0
5,32,1,1,452,2,1344,0,1,2,9,b,0246,m,target,9,1
5,33,1,1,453,4,374,1,1,2,1,b,i218ta-fn,f,same_color,,0
5,33,1,1,453,4,374,1,1,2,2,b,i403wa-fn,f,same_color,,0
5,33,1,1,453,4,374,1,1,2,3,y,0990,m,same_sex,,0
5,33,1,1,453,4,374,1,1,2,4,b,0817,m,target,4,1
5,33,1,1,453,4,374,1,1,2,5,y,0882,m,same_sex,,0
5,33,1,1,453,4,374,1,1,2,6,y,0985,m,same_sex,,0
5,33,1,1,453,4,374,1,1,2,7,b,0662,f,same_color,,0
5,33,1,1,453,4,374,1,1,2,8,y,0551,m,same_sex,,0
5,33,1,1,453,4,374,1,1,2,9,b,0393,f,same_color,,0
5,34,1,1,454,8,501,1,1,2,1,b,i063ra-fn,f,same_color,,0
5,34,1,1,454,8,501,1,1,2,2,y,0747,m,same_sex,,0
5,34,1,1,454,8,501,1,1,2,3,b,0271,f,same_color,,0
5,34,1,1,454,8,501,1,1,2,4,y,1100,m,same_sex,,0
5,34,1,1,454,8,501,1,1,2,5,y,i079ra-mn,m,same_sex,,0
5,34,1,1,454,8,501,1,1,2,6,y,0062,m,same_sex,,0
5,34,1,1,454,8,501,1,1,2,7,b,0725,f,same_color,,0
5,34,1,1,454,8,501,1,1,2,8,b,0763,m,target,8,1
5,34,1,1,454,8,501,1,1,2,9,b,0401,f,same_color,,0
5,35,1,1,455,1,380,1,1,2,1,b,0582,m,target,1,1
5,35,1,1,455,1,380,1,1,2,2,y,i025ra-mn,m,same_sex,,0
5,35,1,1,455,1,380,1,1,2,3,y,0517,m,same_sex,,0
5,35,1,1,455,1,380,1,1,2,4,y,1066,m,same_sex,,0
5,35,1,1,455,1,380,1,1,2,5,b,i302ta-fn,f,same_color,,0
5,35,1,1,455,1,380,1,1,2,6,b,0730,f,same_color,,0
5,35,1,1,455,1,380,1,1,2,7,y,0923,m,same_sex,,0
5,35,1,1,455,1,380,1,1,2,8,b,1026,f,same_color,,0
5,35,1,1,455,1,380,1,1,2,9,b,0485,f,same_color,,0
5,36,1,1,456,5,378,1,1,2,1,y,0110,m,same_sex,,0
5,36,1,1,456,5,378,1,1,2,2,b,1045,f,same_color,,0
5,36,1,1,456,5,378,1,1,2,3,b,i074qa-fn,f,same_color,,0
5,36,1,1,456,5,378,1,1,2,4,y,i009ra-mn,m,same_sex,,0
5,36,1,1,456,5,378,1,1,2,5,b,0368,m,target,5,1
5,36,1,1,456,5,378,1,1,2,6,y,0205,m,same_sex,,0
5,36,1,1,456,5,378,1,1,2,7,b,0202,f,same_color,,0
5,36,1,1,456,5,378,1,1,2,8,y,0086,m,same_sex,,0
5,36,1,1,456,5,378,1,1,2,9,b,0092,f,same_color,,0
5,37,1,1,457,3,364,1,1,2,1,b,1106,f,same_color,,0
5,37,1,1,457,3,364,1,1,2,2,y,1050,m,same_sex,,0
5,37,1,1,457,3,364,1,1,2,3,b,0511,m,target,3,1
5,37,1,1,457,3,364,1,1,2,4,y,1082,m,same_sex,,0
5,37,1,1,457,3,364,1,1,2,5,y,0721,m,same_sex,,0
5,37,1,1,457,3,364,1,1,2,6,y,0658,m,same_sex,,0
5,37,1,1,457,3,364,1,1,2,7,b,1102,f,same_color,,0
5,37,1,1,457,3,364,1,1,2,8,b,i233ta-fn,f,same_color,,0
5,37,1,1,457,3,364,1,1,2,9,b,0436,f,same_color,,0
5,38,1,1,458,2,519,0,1,2,1,b,i263ua-mn,m,target,1,1
5,38,1,1,458,2,519,0,1,2,2,b,1020,f,same_color,,0
5,38,1,1,458,2,519,0,1,2,3,y,0975,m,same_sex,,0
5,38,1,1,458,2,519,0,1,2,4,y,1123,m,same_sex,,0
5,38,1,1,458,2,519,0,1,2,5,b,i281ua-fn,f,same_color,,0
5,38,1,1,458,2,519,0,1,2,6,b,0449,f,same_color,,0
5,38,1,1,458,2,519,0,1,2,7,y,1046,m,same_sex,,0
5,38,1,1,458,2,519,0,1,2,8,y,i223ua-mn,m,same_sex,,0
5,38,1,1,458,2,519,0,1,2,9,b,i446wa-fn,f,same_color,,0
5,39,1,1,459,5,391,1,1,2,1,y,0237,m,same_sex,,0
5,39,1,1,459,5,391,1,1,2,2,b,0946,f,same_color,,0
5,39,1,1,459,5,391,1,1,2,3,b,0319,f,same_color,,0
5,39,1,1,459,5,391,1,1,2,4,y,i085ra-mg,m,same_sex,,0
5,39,1,1,459,5,391,1,1,2,5,b,0223,m,target,5,1
5,39,1,1,459,5,391,1,1,2,6,b,0555,f,same_color,,0
5,39,1,1,459,5,391,1,1,2,7,b,0670,f,same_color,,0
5,39,1,1,459,5,391,1,1,2,8,y,0144,m,same_sex,,0
5,39,1,1,459,5,391,1,1,2,9,y,0055,m,same_sex,,0
5,40,1,1,460,6,629,1,1,2,1,y,1207,m,same_sex,,0
5,40,1,1,460,6,629,1,1,2,2,y,0251,m,same_sex,,0
5,40,1,1,460,6,629,1,1,2,3,b,0267,f,same_color,,0
5,40,1,1,460,6,629,1,1,2,4,b,0850,f,same_color,,0
5,40,1,1,460,6,629,1,1,2,5,y,0565,m,same_sex,,0
5,40,1,1,460,6,629,1,1,2,6,b,0790,m,target,6,1
5,40,1,1,460,6,629,1,1,2,7,b,i304ua-fg,f,same_color,,0
5,40,1,1,460,6,629,1,1,2,8,b,0451,f,same_color,,0
5,40,1,1,460,6,629,1,1,2,9,y,0048,m,same_sex,,0
5,41,1,1,461,9,354,0,1,2,1,y,0558,m,same_sex,,0
5,41,1,1,461,9,354,0,1,2,2,b,0376,f,same_color,,0
5,41,1,1,461,9,354,0,1,2,3,b,0731,f,same_color,,0
5,41,1,1,461,9,354,0,1,2,4,y,i420xa-mn,m,same_sex,,0
5,41,1,1,461,9,354,0,1,2,5,y,0361,m,same_sex,,0
5,41,1,1,461,9,354,0,1,2,6,b,i029qa-fg,f,same_color,,0
5,41,1,1,461,9,354,0,1,2,7,y,0597,m,same_sex,,0
5,41,1,1,461,9,354,0,1,2,8,b,0772,m,target,8,1
5,41,1,1,461,9,354,0,1,2,9,b,0314,f,same_color,,0
5,42,1,1,462,9,455,0,1,2,1,y,1037,m,same_sex,,0
5,42,1,1,462,9,455,0,1,2,2,y,0284,m,same_sex,,0
5,42,1,1,462,9,455,0,1,2,3,b,0067,m,target,3,1
5,42,1,1,462,9,455,0,1,2,4,b,i053qa-fg,f,same_color,,0
5,42,1,1,462,9,455,0,1,2,5,y,1028,m,same_sex,,0
5,42,1,1,462,9,455,0,1,2,6,y,0460,m,same_sex,,0
5,42,1,1,462,9,455,0,1,2,7,b,0343,f,same_color,,0
5,42,1,1,462,9,455,0,1,2,8,b,0446,f,same_color,,0
5,42,1,1,462,9,455,0,1,2,9,b,0325,f,same_color,,0
5,43,1,1,463,7,1478,0,1,2,1,y,0629,m,same_sex,,0
5,43,1,1,463,7,1478,0,1,2,2,b,0547,f,same_color,,0
5,43,1,1,463,7,1478,0,1,2,3,b,i050qa-fg,f,same_color,,0
5,43,1,1,463,7,1478,0,1,2,4,b,0422,f,same_color,,0
5,43,1,1,463,7,1478,0,1,2,5,b,0375,f,same_color,,0
5,43,1,1,463,7,1478,0,1,2,6,y,0370,m,same_sex,,0
5,43,1,1,463,7,1478,0,1,2,7,y,0093,m,same_sex,,0
5,43,1,1,463,7,1478,0,1,2,8,b,0063,m,target,8,1
5,43,1,1,463,7,1478,0,1,2,9,y,0233,m,same_sex,,0
5,44,1,1,464,7,349,1,1,2,1,b,0395,f,same_color,,0
5,44,1,1,464,7,349,1,1,2,2,y,0182,m,same_sex,,0
5,44,1,1,464,7,349,1,1,2,3,y,0364,m,same_sex,,0
5,44,1,1,464,7,349,1,1,2,4,b,0719,f,same_color,,0
5,44,1,1,464,7,349,1,1,2,5,y,1180,m,same_sex,,0
5,44,1,1,464,7,349,1,1,2,6,b,0402,f,same_color,,0
5,44,1,1,464,7,349,1,1,2,7,b,i215ta-mg,m,target,7,1
5,44,1,1,464,7,349,1,1,2,8,y,0567,m,same_sex,,0
5,44,1,1,464,7,349,1,1,2,9,b,1176,f,same_color,,0
5,45,1,1,465,5,650,1,1,2,1,y,i015ra-mn,m,same_sex,,0
5,45,1,1,465,5,650,1,1,2,2,b,i076ra-fn,f,same_color,,0
5,45,1,1,465,5,650,1,1,2,3,b,1200,f,same_color,,0
5,45,1,1,465,5,650,1,1,2,4,y,0580,m,same_sex,,0
5,45,1,1,465,5,650,1,1,2,5,b,0139,m,target,5,1
5,45,1,1,465,5,650,1,1,2,6,b,0541,f,same_color,,0
5,45,1,1,465,5,650,1,1,2,7,b,0313,f,same_color,,0
5,45,1,1,465,5,650,1,1,2,8,y,i280ua-mn,m,same_sex,,0
5,45,1,1,465,5,650,1,1,2,9,y,0132,m,same_sex,,0
5,46,1,1,466,3,558,0,1,2,1,b,0534,f,same_color,,0
5,46,1,1,466,3,558,0,1,2,2,b,0641,m,target,2,1
5,46,1,1,466,3,558,0,1,2,3,b,0342,f,same_color,,0
5,46,1,1,466,3,558,0,1,2,4,y,0803,m,same_sex,,0
5,46,1,1,466,3,558,0,1,2,5,y,0898,m,same_sex,,0
5,46,1,1,466,3,558,0,1,2,6,b,0032,f,same_color,,0
5,46,1,1,466,3,558,0,1,2,7,b,i434wa-fn,f,same_color,,0
5,46,1,1,466,3,558,0,1,2,8,y,0814,m,same_sex,,0
5,46,1,1,466,3,558,0,1,2,9,y,0572,m,same_sex,,0
5,47,1,1,467,6,503,1,1,2,1,y,0819,m,same_sex,,0
5,47,1,1,467,6,503,1,1,2,2,y,0671,m,same_sex,,0
5,47,1,1,467,6,503,1,1,2,3,b,1034,f,same_color,,0
5,47,1,1,467,6,503,1,1,2,4,b,0377,f,same_color,,0
5,47,1,1,467,6,503,1,1,2,5,b,0412,f,same_color,,0
5,47,1,1,467,6,503,1,1,2,6,b,1085,m,target,6,1
5,47,1,1,467,6,503,1,1,2,7,y,1064,m,same_sex,,0
5,47,1,1,467,6,503,1,1,2,8,b,0505,f,same_color,,0
5,47,1,1,467,6,503,1,1,2,9,y,0117,m,same_sex,,0
5,48,1,1,468,8,885,0,1,2,1,b,0639,f,same_color,,0
5,48,1,1,468,8,885,0,1,2,2,y,i622ya-mn,m,same_sex,,0
5,48,1,1,468,8,885,0,1,2,3,b,0218,f,same_color,,0
5,48,1,1,468,8,885,0,1,2,4,y,0623,m,same_sex,,0
5,48,1,1,468,8,885,0,1,2,5,y,0200,m,same_sex,,0
5,48,1,1,468,8,885,0,1,2,6,y,0839,m,same_sex,,0
5,48,1,1,468,8,885,0,1,2,7,b,1060,m,target,7,1
5,48,1,1,468,8,885,0,1,2,8,b,0479,f,same_color,,0
5,48,1,1,468,8,885,0,1,2,9,b,i447xa-fn,f,same_color,,0
5,49,1,1,469,2,2151,0,1,2,1,b,1054,f,same_color,,0
5,49,1,1,469,2,2151,0,1,2,2,y,0939,m,same_sex,,0
5,49,1,1,469,2,2151,0,1,2,3,b,0657,m,target,3,1
5,49,1,1,469,2,2151,0,1,2,4,y,0204,m,same_sex,,0
5,49,1,1,469,2,2151,0,1,2,5,b,0380,f,same_color,,0
5,49,1,1,469,2,2151,0,1,2,6,b,0827,f,same_color,,0
5,49,1,1,469,2,2151,0,1,2,7,y,i623za-mn,m,same_sex,,0
5,49,1,1,469,2,2151,0,1,2,8,b,i020qa-fg,f,same_color,,0
5,49,1,1,469,2,2151,0,1,2,9,y,i203ua-mn,m,same_sex,,0
