SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT,training
5,7,50,1,2,74,2,20,0,45,-45,0,4949.69,0
5,7,50,2,2,74,2,20,0,45,45,1,3819.86,0
5,7,50,3,2,74,2,20,0,45,45,1,2205.7,0
5,7,50,4,2,74,2,20,0,45,45,1,1585.61,0
5,7,50,5,2,111,3,10,1,45,45,1,1802.82,0
5,7,50,6,2,55.5,1.5,20,1,-45,-45,1,1794.22,0
5,7,50,7,2,74,2,40,1,-45,-45,1,4464.86,0
5,7,50,8,2,92.5,2.5,30,1,-45,-45,1,12992.86,0
5,7,51,1,1,92.5,2.5,20,0,45,45,1,3818.94,0
5,7,51,2,1,92.5,2.5,20,0,-45,-45,1,3577.69,0
5,7,51,3,1,92.5,2.5,20,0,45,45,1,4425.97,0
5,7,51,4,1,92.5,2.5,10,1,45,45,1,2232.33,0
5,7,51,5,1,92.5,2.5,20,1,45,45,1,3780.73,0
5,7,51,6,1,92.5,2.5,40,1,45,45,1,3858.5,0
5,7,51,7,1,92.5,2.5,30,1,45,45,1,3422.55,0
5,7,52,1,1,55.5,1.5,20,0,-45,-45,1,2236.99,0
5,7,52,2,1,55.5,1.5,20,0,-45,-45,1,1844.27,0
5,7,52,3,1,55.5,1.5,20,0,45,45,1,1889.72,0
5,7,52,4,1,55.5,1.5,20,0,-45,-45,1,6676.2,0
5,7,52,5,1,55.5,1.5,40,1,-45,-45,1,2909.07,0
5,7,52,6,1,55.5,1.5,10,1,45,45,1,1541.61,0
5,7,52,7,1,55.5,1.5,20,1,45,45,1,2909.34,0
5,7,52,8,1,55.5,1.5,30,1,-45,-45,1,1029.46,0
5,7,53,1,2,74,2,10,0,45,45,1,1379.44,0
5,7,53,2,2,74,2,10,0,-45,-45,1,2361.31,0
5,7,53,3,2,55.5,1.5,30,1,-45,-45,1,1750.77,0
5,7,53,4,2,74,2,10,1,45,45,1,1698.59,0
5,7,53,5,2,111,3,20,1,45,45,1,3055.45,0
5,7,53,6,2,92.5,2.5,40,1,-45,-45,1,2026.54,0
5,7,54,1,2,74,2,40,0,-45,-45,1,9255.51,0
5,7,54,2,2,74,2,40,0,45,45,1,3386.67,0
5,7,54,3,2,111,3,30,1,45,45,1,3105.3,0
5,7,54,4,2,55.5,1.5,10,1,-45,-45,1,1725.94,0
5,7,54,5,2,74,2,20,1,-45,-45,1,1419.8,0
5,7,54,6,2,92.5,2.5,40,1,45,45,1,3514.69,0
5,7,55,1,2,55.5,1.5,30,0,45,45,1,4071.2,0
5,7,55,2,2,55.5,1.5,30,0,-45,-45,1,1190.73,0
5,7,55,3,2,111,3,40,1,-45,-45,1,11256.39,0
5,7,55,4,2,55.5,1.5,30,1,-45,-45,1,1813.06,0
5,7,55,5,2,74,2,20,1,45,45,1,6903.9,0
5,7,55,6,2,92.5,2.5,10,1,45,45,1,3257.76,0
5,7,56,1,1,111,3,10,0,45,45,1,1872.19,0
5,7,56,2,1,111,3,10,0,-45,-45,1,2060.09,0
5,7,56,3,1,111,3,40,1,45,45,1,9744.31,0
5,7,56,4,1,111,3,20,1,45,45,1,2186.2,0
5,7,56,5,1,111,3,10,1,-45,-45,1,2305.29,0
5,7,56,6,1,111,3,30,1,-45,-45,1,2243.28,0
5,8,57,1,2,92.5,2.5,40,0,45,45,1,5401.73,0
5,8,57,2,2,92.5,2.5,40,0,45,45,1,5524.53,0
5,8,57,3,2,92.5,2.5,40,0,-45,-45,1,2460.2,0
5,8,57,4,2,92.5,2.5,40,0,45,45,1,2487.72,0
5,8,57,5,2,74,2,30,1,45,45,1,2150.18,0
5,8,57,6,2,55.5,1.5,20,1,45,45,1,1844.72,0
5,8,57,7,2,111,3,40,1,-45,-45,1,3512.5,0
5,8,57,8,2,92.5,2.5,10,1,45,45,1,2171.52,0
5,8,58,1,1,92.5,2.5,40,0,-45,-45,1,3220.41,0
5,8,58,2,1,92.5,2.5,40,0,45,45,1,1528.11,0
5,8,58,3,1,92.5,2.5,40,0,45,45,1,6609.34,0
5,8,58,4,1,92.5,2.5,20,1,45,45,1,936.73,0
5,8,58,5,1,92.5,2.5,40,1,-45,-45,1,5674.24,0
5,8,58,6,1,92.5,2.5,10,1,45,45,1,1313.99,0
5,8,58,7,1,92.5,2.5,30,1,45,45,1,3574.02,0
5,8,59,1,2,92.5,2.5,20,0,-45,-45,1,900.27,0
5,8,59,2,2,92.5,2.5,20,0,-45,-45,1,2219.17,0
5,8,59,3,2,111,3,20,1,45,45,1,1704.85,0
5,8,59,4,2,92.5,2.5,30,1,-45,-45,1,2897.32,0
5,8,59,5,2,55.5,1.5,40,1,-45,-45,1,3991.4,0
5,8,59,6,2,74,2,10,1,-45,-45,1,1339.12,0
5,8,60,1,1,92.5,2.5,40,0,-45,-45,1,6025.9,0
5,8,60,2,1,92.5,2.5,40,0,-45,-45,1,8425.96,0
5,8,60,3,1,92.5,2.5,30,1,45,45,1,1175,0
5,8,60,4,1,92.5,2.5,20,1,-45,-45,1,2112.21,0
5,8,60,5,1,92.5,2.5,10,1,-45,-45,1,730.89,0
5,8,60,6,1,92.5,2.5,40,1,-45,-45,1,1383.8,0
5,8,61,1,2,55.5,1.5,10,0,-45,-45,1,983.25,0
5,8,61,2,2,55.5,1.5,10,0,-45,-45,1,1410.62,0
5,8,61,3,2,55.5,1.5,10,0,-45,-45,1,2832.83,0
5,8,61,4,2,55.5,1.5,10,0,45,45,1,1472.77,0
5,8,61,5,2,74,2,10,1,-45,-45,1,1002.11,0
5,8,61,6,2,55.5,1.5,20,1,-45,-45,1,2170.6,0
5,8,61,7,2,92.5,2.5,30,1,45,45,1,4222.62,0
5,8,61,8,2,111,3,40,1,45,45,1,1603.74,0
5,8,62,1,2,74,2,10,0,45,45,1,1119.26,0
5,8,62,2,2,74,2,10,0,-45,-45,1,2504.88,0
5,8,62,3,2,74,2,10,0,-45,-45,1,2363.78,0
5,8,62,4,2,92.5,2.5,40,1,45,45,1,1569.55,0
5,8,62,5,2,74,2,20,1,-45,-45,1,1947.98,0
5,8,62,6,2,111,3,10,1,-45,-45,1,1609.17,0
5,8,62,7,2,55.5,1.5,30,1,45,45,1,1581.55,0
5,8,63,1,1,74,2,30,0,45,45,1,2414.75,0
5,8,63,2,1,74,2,30,0,-45,-45,1,2155.91,0
5,8,63,3,1,74,2,30,1,-45,-45,1,1645.89,0
5,8,63,4,1,74,2,20,1,45,45,1,1360.68,0
5,8,63,5,1,74,2,40,1,-45,-45,1,4730.69,0
5,8,63,6,1,74,2,10,1,-45,-45,1,2766.57,0
5,8,64,1,1,55.5,1.5,40,0,45,45,1,2101.51,0
5,8,64,2,1,55.5,1.5,40,0,45,45,1,2568.41,0
5,8,64,3,1,55.5,1.5,40,0,45,45,1,1418.76,0
5,8,64,4,1,55.5,1.5,30,1,-45,-45,1,1652.74,0
5,8,64,5,1,55.5,1.5,10,1,-45,-45,1,991.7,0
5,8,64,6,1,55.5,1.5,40,1,-45,-45,1,1710.75,0
5,8,64,7,1,55.5,1.5,20,1,45,45,1,818.66,0
5,9,65,1,2,74,2,20,0,45,45,1,1228.23,0
5,9,65,2,2,74,2,20,0,-45,-45,1,1159.37,0
5,9,65,3,2,111,3,40,1,45,45,1,2794.99,0
5,9,65,4,2,74,2,10,1,45,45,1,2419.33,0
5,9,65,5,2,55.5,1.5,30,1,-45,-45,1,2055.94,0
5,9,65,6,2,92.5,2.5,20,1,-45,-45,1,1909.26,0
5,9,66,1,1,74,2,30,0,-45,-45,1,5132.25,0
5,9,66,2,1,74,2,30,0,45,45,1,1016.87,0
5,9,66,3,1,74,2,30,1,-45,-45,1,2840.3,0
5,9,66,4,1,74,2,20,1,45,45,1,2333.34,0
5,9,66,5,1,74,2,10,1,45,45,1,1099.44,0
5,9,66,6,1,74,2,40,1,-45,-45,1,1775.27,0
5,9,67,1,1,55.5,1.5,20,0,-45,-45,1,1966.81,0
5,9,67,2,1,55.5,1.5,20,0,-45,-45,1,2501.96,0
5,9,67,3,1,55.5,1.5,20,0,-45,-45,1,5249.75,0
5,9,67,4,1,55.5,1.5,20,0,45,45,1,1014.36,0
5,9,67,5,1,55.5,1.5,20,1,45,45,1,1948.15,0
5,9,67,6,1,55.5,1.5,40,1,45,45,1,3842.47,0
5,9,67,7,1,55.5,1.5,10,1,-45,-45,1,913.25,0
5,9,67,8,1,55.5,1.5,30,1,-45,-45,1,1947.07,0
5,9,68,1,2,55.5,1.5,40,0,-45,-45,1,2205.31,0
5,9,68,2,2,55.5,1.5,40,0,-45,-45,1,1145,0
5,9,68,3,2,55.5,1.5,40,0,-45,-45,1,761.17,0
5,9,68,4,2,111,3,10,1,-45,-45,1,1348.77,0
5,9,68,5,2,92.5,2.5,20,1,-45,-45,1,3213.8,0
5,9,68,6,2,55.5,1.5,40,1,45,45,1,1212.68,0
5,9,68,7,2,74,2,30,1,45,45,1,1033.78,0
5,9,69,1,2,111,3,20,0,-45,-45,1,1950.99,0
5,9,69,2,2,111,3,20,0,-45,-45,1,1423.84,0
5,9,69,3,2,74,2,40,1,-45,-45,1,6289.9,0
5,9,69,4,2,55.5,1.5,20,1,45,45,1,1953.02,0
5,9,69,5,2,111,3,10,1,45,45,1,2853.4,0
5,9,69,6,2,92.5,2.5,30,1,45,45,1,2189.32,0
5,9,70,1,2,111,3,10,0,-45,-45,1,2842.58,0
5,9,70,2,2,111,3,10,0,-45,-45,1,2447.34,0
5,9,70,3,2,111,3,10,0,-45,-45,1,3283.63,0
5,9,70,4,2,111,3,10,0,-45,-45,1,1607.57,0
5,9,70,5,2,74,2,20,1,-45,-45,1,3626.15,0
5,9,70,6,2,111,3,40,1,45,45,1,5975.1,0
5,9,70,7,2,92.5,2.5,30,1,-45,-45,1,6409.85,0
5,9,70,8,2,55.5,1.5,10,1,-45,-45,1,1192.39,0
5,9,71,1,1,92.5,2.5,10,0,-45,-45,1,2402.12,0
5,9,71,2,1,92.5,2.5,10,0,-45,-45,1,1597.31,0
5,9,71,3,1,92.5,2.5,10,0,45,45,1,2553.43,0
5,9,71,4,1,92.5,2.5,40,1,-45,-45,1,2430.04,0
5,9,71,5,1,92.5,2.5,10,1,45,45,1,2477.93,0
5,9,71,6,1,92.5,2.5,20,1,-45,-45,1,4154.51,0
5,9,71,7,1,92.5,2.5,30,1,45,45,1,992.11,0
5,9,72,1,2,111,3,40,0,45,45,1,769.62,0
5,9,72,2,2,111,3,40,0,-45,-45,1,3975.78,0
5,9,72,3,2,55.5,1.5,20,1,-45,-45,1,1863.3,0
5,9,72,4,2,74,2,10,1,45,45,1,1687.93,0
5,9,72,5,2,92.5,2.5,30,1,45,45,1,1206.08,0
5,9,72,6,2,111,3,40,1,45,45,1,1581.76,0
6,1,1,1,1,74,2,10,0,-45,-45,0,60103.18,1
6,1,1,2,1,74,2,10,0,45,45,0,15092.04,1
6,1,1,3,1,74,2,30,1,-45,-45,1,14403.69,1
6,1,1,4,1,74,2,40,1,45,45,1,6313.44,1
6,1,1,5,1,74,2,20,1,-45,-45,1,6305.88,1
6,1,1,6,1,74,2,10,1,-45,-45,1,3575.9,1
6,1,2,1,1,55.5,1.5,40,0,45,45,1,4051.09,1
6,1,2,2,1,55.5,1.5,40,0,-45,-45,1,2499.11,1
6,1,2,3,1,55.5,1.5,30,1,-45,-45,1,1589.57,1
6,1,2,4,1,55.5,1.5,10,1,-45,-45,1,1944.12,1
6,1,2,5,1,55.5,1.5,20,1,45,45,1,2755.86,1
6,1,2,6,1,55.5,1.5,40,1,-45,-45,1,2778.14,1
6,1,3,1,1,55.5,1.5,20,0,-45,-45,1,4458.69,1
6,1,3,2,1,55.5,1.5,20,0,-45,-45,1,4224.29,1
6,1,3,3,1,55.5,1.5,40,1,45,45,1,1565.74,1
6,1,3,4,1,55.5,1.5,10,1,45,45,1,1974.16,1
6,1,3,5,1,55.5,1.5,20,1,45,45,1,1971.69,1
6,1,3,6,1,55.5,1.5,30,1,45,45,1,3373.02,1
6,1,4,1,1,74,2,40,0,45,-45,0,19548.28,1
6,1,4,2,1,74,2,40,0,-45,-45,1,7022.56,1
6,1,4,3,1,74,2,40,0,-45,-45,1,9482.85,1
6,1,4,4,1,74,2,20,1,45,45,1,5773.3,1
6,1,4,5,1,74,2,30,1,-45,-45,1,7411.81,1
6,1,4,6,1,74,2,10,1,-45,-45,1,4471.55,1
6,1,4,7,1,74,2,40,1,45,45,1,4390.07,1
6,1,5,1,1,55.5,1.5,30,0,45,45,1,2496.58,1
6,1,5,2,1,55.5,1.5,30,0,45,45,1,3058.01,1
6,1,5,3,1,55.5,1.5,30,0,45,45,1,2347.77,1
6,1,5,4,1,55.5,1.5,30,0,-45,-45,1,1844.18,1
6,1,5,5,1,55.5,1.5,30,1,-45,-45,1,1673.96,1
6,1,5,6,1,55.5,1.5,40,1,45,45,1,1056,1
6,1,5,7,1,55.5,1.5,20,1,-45,-45,1,978.51,1
6,1,5,8,1,55.5,1.5,10,1,45,45,1,1433.21,1
6,1,6,1,1,74,2,30,0,45,45,1,1920.42,1
6,1,6,2,1,74,2,30,0,-45,-45,1,3054.92,1
6,1,6,3,1,74,2,30,0,45,45,1,1811.67,1
6,1,6,4,1,74,2,10,1,-45,-45,1,4076.75,1
6,1,6,5,1,74,2,30,1,45,45,1,6233.4,1
6,1,6,6,1,74,2,20,1,-45,-45,1,1946.61,1
6,1,6,7,1,74,2,40,1,45,45,0,15262.35,1
6,1,7,1,1,55.5,1.5,10,0,-45,-45,1,1477.95,1
6,1,7,2,1,55.5,1.5,10,0,-45,-45,1,1552.6,1
6,1,7,3,1,55.5,1.5,10,0,45,45,1,1055.56,1
6,1,7,4,1,55.5,1.5,10,0,-45,-45,1,1049.16,1
6,1,7,5,1,55.5,1.5,20,1,45,45,1,1938.92,1
6,1,7,6,1,55.5,1.5,30,1,45,45,1,1218.05,1
6,1,7,7,1,55.5,1.5,10,1,-45,-45,1,930.44,1
6,1,7,8,1,55.5,1.5,40,1,45,45,1,1725.27,1
6,1,8,1,1,74,2,20,0,-45,45,0,8957.8,1
6,1,8,2,1,74,2,20,0,-45,45,0,7903.56,1
6,1,8,3,1,74,2,20,0,-45,-45,1,6000.38,1
6,1,8,4,1,74,2,20,1,45,45,1,1207.24,1
6,1,8,5,1,74,2,10,1,45,45,1,2383.72,1
6,1,8,6,1,74,2,30,1,-45,-45,1,3309.5,1
6,1,8,7,1,74,2,40,1,45,45,1,6394.14,1
6,2,9,1,1,92.5,2.5,20,0,-45,-45,1,2523.58,0
6,2,9,2,1,92.5,2.5,20,0,45,45,1,1350.1,0
6,2,9,3,1,92.5,2.5,40,1,45,45,1,1439.12,0
6,2,9,4,1,92.5,2.5,30,1,-45,-45,1,1842.41,0
6,2,9,5,1,92.5,2.5,10,1,-45,-45,1,1646.73,0
6,2,9,6,1,92.5,2.5,20,1,-45,-45,1,4673.14,0
6,2,10,1,1,92.5,2.5,30,0,45,-45,0,8925.14,0
6,2,10,2,1,92.5,2.5,30,0,45,45,1,2759.55,0
6,2,10,3,1,92.5,2.5,30,0,-45,-45,1,5121.45,0
6,2,10,4,1,92.5,2.5,40,1,-45,-45,1,7914.93,0
6,2,10,5,1,92.5,2.5,30,1,-45,45,0,4424.78,0
6,2,10,6,1,92.5,2.5,10,1,45,-45,0,5955.63,0
6,2,10,7,1,92.5,2.5,20,1,-45,45,0,2115.06,0
6,2,11,1,2,74,2,30,0,45,-45,0,5496.11,0
6,2,11,2,2,74,2,30,0,-45,-45,1,3483.95,0
6,2,11,3,2,74,2,30,0,-45,-45,1,5214.3,0
6,2,11,4,2,111,3,30,1,45,45,1,10734.61,0
6,2,11,5,2,55.5,1.5,10,1,-45,-45,1,1516.06,0
6,2,11,6,2,92.5,2.5,20,1,-45,45,0,4608.46,0
6,2,11,7,2,74,2,40,1,45,45,1,6472.9,0
6,2,12,1,2,111,3,10,0,-45,-45,1,1904.61,0
6,2,12,2,2,111,3,10,0,45,45,1,1153.69,0
6,2,12,3,2,92.5,2.5,10,1,-45,-45,1,4225.71,0
6,2,12,4,2,111,3,40,1,45,45,1,7686.46,0
6,2,12,5,2,74,2,20,1,45,45,1,6238.89,0
6,2,12,6,2,55.5,1.5,30,1,-45,-45,1,4082.63,0
6,2,13,1,2,74,2,40,0,-45,45,0,6853.34,0
6,2,13,2,2,74,2,40,0,45,-45,0,6938.73,0
6,2,13,3,2,74,2,40,0,-45,45,0,1316.69,0
6,2,13,4,2,55.5,1.5,20,1,45,45,1,10963.28,0
6,2,13,5,2,74,2,40,1,45,45,1,16893.76,0
6,2,13,6,2,111,3,10,1,45,45,1,1752.94,0
6,2,13,7,2,92.5,2.5,30,1,45,45,1,11095.78,0
6,2,14,1,1,111,3,10,0,45,45,1,5910.21,0
6,2,14,2,1,111,3,10,0,45,45,1,1999.56,0
6,2,14,3,1,111,3,10,0,-45,-45,1,1517.76,0
6,2,14,4,1,111,3,40,1,-45,45,0,10495.67,0
6,2,14,5,1,111,3,10,1,45,45,1,3834.14,0
6,2,14,6,1,111,3,30,1,45,45,1,10347.99,0
6,2,14,7,1,111,3,20,1,45,45,1,1466.63,0
6,2,15,1,2,92.5,2.5,10,0,45,45,1,7901.4,0
6,2,15,2,2,92.5,2.5,10,0,-45,-45,1,2246.31,0
6,2,15,3,2,92.5,2.5,10,0,45,-45,0,7941.1,0
6,2,15,4,2,111,3,40,1,45,45,1,11157.82,0
6,2,15,5,2,74,2,30,1,-45,-45,1,9187.69,0
6,2,15,6,2,55.5,1.5,10,1,45,45,1,3214.54,0
6,2,15,7,2,92.5,2.5,20,1,-45,45,0,6090.92,0
6,2,16,1,2,74,2,40,0,45,-45,0,10654.66,0
6,2,16,2,2,74,2,40,0,-45,-45,1,3040.99,0
6,2,16,3,2,74,2,40,0,-45,45,0,8107.84,0
6,2,16,4,2,92.5,2.5,10,1,45,45,1,1575.15,0
6,2,16,5,2,74,2,40,1,45,45,1,3921.54,0
6,2,16,6,2,111,3,30,1,-45,-45,1,6452.14,0
6,2,16,7,2,55.5,1.5,20,1,45,45,1,13677.02,0
6,3,17,1,2,111,3,30,0,45,45,1,7418.32,0
6,3,17,2,2,111,3,30,0,45,45,1,1535.99,0
6,3,17,3,2,55.5,1.5,40,1,45,45,1,10539.22,0
6,3,17,4,2,74,2,30,1,45,45,1,2118.12,0
6,3,17,5,2,92.5,2.5,10,1,45,-45,0,1254.6,0
6,3,17,6,2,111,3,20,1,45,45,1,2415.8,0
6,3,18,1,2,111,3,20,0,-45,-45,1,6914.3,0
6,3,18,2,2,111,3,20,0,45,45,1,2547.42,0
6,3,18,3,2,111,3,20,0,45,45,1,1110.05,0
6,3,18,4,2,111,3,20,0,45,45,1,6190.43,0
6,3,18,5,2,55.5,1.5,20,1,-45,-45,1,1389.63,0
6,3,18,6,2,111,3,30,1,-45,-45,1,1785.45,0
6,3,18,7,2,74,2,40,1,-45,-45,1,5027.97,0
6,3,18,8,2,92.5,2.5,10,1,-45,-45,1,1856.87,0
6,3,19,1,1,92.5,2.5,40,0,-45,-45,1,6364.7,0
6,3,19,2,1,92.5,2.5,40,0,45,45,1,2700.68,0
6,3,19,3,1,92.5,2.5,40,0,-45,-45,1,12358.81,0
6,3,19,4,1,92.5,2.5,40,0,45,45,1,12938.28,0
6,3,19,5,1,92.5,2.5,40,1,45,45,1,3377.63,0
6,3,19,6,1,92.5,2.5,10,1,45,45,1,3353.55,0
6,3,19,7,1,92.5,2.5,30,1,45,45,1,8447.28,0
6,3,19,8,1,92.5,2.5,20,1,45,45,1,1589.53,0
6,3,20,1,2,92.5,2.5,20,0,45,45,1,2997.42,0
6,3,20,2,2,92.5,2.5,20,0,45,45,1,4726.47,0
6,3,20,3,2,92.5,2.5,20,0,-45,-45,1,5923.81,0
6,3,20,4,2,55.5,1.5,10,1,45,45,1,6312.08,0
6,3,20,5,2,74,2,30,1,-45,-45,1,2760.46,0
6,3,20,6,2,92.5,2.5,40,1,-45,-45,1,10495.87,0
6,3,20,7,2,111,3,20,1,45,45,1,3244.91,0
6,3,21,1,2,55.5,1.5,30,0,-45,-45,1,1511.26,0
6,3,21,2,2,55.5,1.5,30,0,-45,-45,1,8419.91,0
6,3,21,3,2,74,2,20,1,-45,-45,1,8814.87,0
6,3,21,4,2,111,3,10,1,-45,-45,1,1539.47,0
6,3,21,5,2,92.5,2.5,30,1,-45,-45,1,4271.89,0
6,3,21,6,2,55.5,1.5,40,1,45,45,1,4301.27,0
6,3,22,1,2,111,3,10,0,45,45,1,1814.53,0
6,3,22,2,2,111,3,10,0,45,45,1,3987.41,0
6,3,22,3,2,55.5,1.5,10,1,45,45,1,2468.09,0
6,3,22,4,2,111,3,20,1,-45,-45,1,8680.19,0
6,3,22,5,2,92.5,2.5,40,1,-45,-45,1,3475.74,0
6,3,22,6,2,74,2,30,1,45,45,1,2681.18,0
6,3,23,1,2,55.5,1.5,20,0,45,45,1,3240.33,0
6,3,23,2,2,55.5,1.5,20,0,-45,-45,1,18422.32,0
6,3,23,3,2,55.5,1.5,20,0,45,45,1,1006.98,0
6,3,23,4,2,92.5,2.5,30,1,45,45,1,7268.23,0
6,3,23,5,2,74,2,40,1,-45,-45,1,2424.89,0
6,3,23,6,2,55.5,1.5,10,1,-45,-45,1,4222.05,0
6,3,23,7,2,111,3,20,1,-45,-45,1,2081.13,0
6,3,24,1,1,111,3,40,0,45,45,1,2892.78,0
6,3,24,2,1,111,3,40,0,45,45,1,1205.7,0
6,3,24,3,1,111,3,40,0,-45,-45,1,7422.26,0
6,3,24,4,1,111,3,40,0,-45,-45,1,1867.9,0
6,3,24,5,1,111,3,10,1,45,45,1,1981.45,0
6,3,24,6,1,111,3,30,1,45,45,1,4245.02,0
6,3,24,7,1,111,3,40,1,-45,-45,1,1781.07,0
6,3,24,8,1,111,3,20,1,45,45,1,1228.6,0
6,4,25,1,2,92.5,2.5,20,0,45,45,1,2799.48,0
6,4,25,2,2,92.5,2.5,20,0,-45,-45,1,2091.62,0
6,4,25,3,2,55.5,1.5,20,1,45,45,1,4800.71,0
6,4,25,4,2,111,3,10,1,45,45,1,1651.78,0
6,4,25,5,2,74,2,30,1,-45,-45,1,4889.03,0
6,4,25,6,2,92.5,2.5,40,1,-45,-45,1,4649.66,0
6,4,26,1,1,111,3,30,0,45,45,1,4349.49,0
6,4,26,2,1,111,3,30,0,45,45,1,5262.05,0
6,4,26,3,1,111,3,30,0,45,45,1,8347.39,0
6,4,26,4,1,111,3,40,1,45,45,1,4414.61,0
6,4,26,5,1,111,3,10,1,-45,-45,1,7459.18,0
6,4,26,6,1,111,3,20,1,-45,-45,1,1186.35,0
6,4,26,7,1,111,3,30,1,45,45,1,1044.96,0
6,4,27,1,1,74,2,40,0,-45,-45,1,1509.6,0
6,4,27,2,1,74,2,40,0,45,-45,0,15886.18,0
6,4,27,3,1,74,2,40,0,-45,-45,1,4954.48,0
6,4,27,4,1,74,2,40,0,45,45,1,6121.22,0
6,4,27,5,1,74,2,20,1,45,45,1,910.16,0
6,4,27,6,1,74,2,40,1,-45,-45,1,2249.85,0
6,4,27,7,1,74,2,10,1,45,45,1,3613.07,0
6,4,27,8,1,74,2,30,1,-45,-45,1,1037.73,0
6,4,28,1,1,55.5,1.5,30,0,45,45,1,1042.89,0
6,4,28,2,1,55.5,1.5,30,0,-45,-45,1,2233.21,0
6,4,28,3,1,55.5,1.5,30,1,45,45,1,840.85,0
6,4,28,4,1,55.5,1.5,40,1,45,45,1,3716.95,0
6,4,28,5,1,55.5,1.5,20,1,-45,-45,1,1645.49,0
6,4,28,6,1,55.5,1.5,10,1,-45,45,0,1128.44,0
6,4,29,1,2,55.5,1.5,30,0,-45,-45,1,3153.47,0
6,4,29,2,2,55.5,1.5,30,0,-45,-45,1,1532.17,0
6,4,29,3,2,111,3,30,1,-45,-45,1,7444.43,0
6,4,29,4,2,74,2,40,1,-45,45,0,11842.55,0
6,4,29,5,2,92.5,2.5,20,1,45,45,1,11909.6,0
6,4,29,6,2,55.5,1.5,10,1,45,45,1,1970.82,0
6,4,30,1,2,74,2,10,0,45,45,1,3617.56,0
6,4,30,2,2,74,2,10,0,45,45,1,7296.01,0
6,4,30,3,2,55.5,1.5,10,1,45,45,1,1296.19,0
6,4,30,4,2,74,2,20,1,45,45,1,16000.92,0
6,4,30,5,2,111,3,40,1,-45,-45,1,6757.78,0
6,4,30,6,2,92.5,2.5,30,1,-45,-45,1,1691.13,0
6,4,31,1,1,55.5,1.5,40,0,45,45,1,1580.27,0
6,4,31,2,1,55.5,1.5,40,0,-45,-45,1,3267.43,0
6,4,31,3,1,55.5,1.5,40,0,-45,-45,1,4617.04,0
6,4,31,4,1,55.5,1.5,40,0,45,45,1,1212.74,0
6,4,31,5,1,55.5,1.5,10,1,-45,-45,1,2119.36,0
6,4,31,6,1,55.5,1.5,40,1,-45,-45,1,3262.1,0
6,4,31,7,1,55.5,1.5,30,1,-45,-45,1,4664.16,0
6,4,31,8,1,55.5,1.5,20,1,45,45,1,1260.79,0
6,4,32,1,1,92.5,2.5,40,0,-45,-45,1,12897.95,0
6,4,32,2,1,92.5,2.5,40,0,45,45,1,8230.47,0
6,4,32,3,1,92.5,2.5,40,1,45,45,1,10073.75,0
6,4,32,4,1,92.5,2.5,10,1,45,45,1,4925.7,0
6,4,32,5,1,92.5,2.5,30,1,45,45,1,10813.59,0
6,4,32,6,1,92.5,2.5,20,1,45,45,1,1094.23,0
6,5,33,1,1,74,2,10,0,-45,-45,1,3328.14,0
6,5,33,2,1,74,2,10,0,-45,-45,1,1934.37,0
6,5,33,3,1,74,2,20,1,-45,-45,1,2491.52,0
6,5,33,4,1,74,2,30,1,-45,-45,1,4713.32,0
6,5,33,5,1,74,2,10,1,-45,-45,1,954.93,0
6,5,33,6,1,74,2,40,1,-45,-45,1,7571,0
6,5,34,1,2,92.5,2.5,30,0,45,45,1,7212.1,0
6,5,34,2,2,92.5,2.5,30,0,-45,-45,1,4096.47,0
6,5,34,3,2,92.5,2.5,30,0,-45,-45,1,15984.94,0
6,5,34,4,2,74,2,30,1,-45,-45,1,2743.96,0
6,5,34,5,2,55.5,1.5,20,1,-45,-45,1,3203.15,0
6,5,34,6,2,111,3,10,1,-45,-45,1,1937.79,0
6,5,34,7,2,92.5,2.5,40,1,45,45,1,3289.09,0
6,5,35,1,1,111,3,10,0,45,45,1,3829.61,0
6,5,35,2,1,111,3,10,0,-45,-45,1,2906.44,0
6,5,35,3,1,111,3,10,0,45,45,1,2077.22,0
6,5,35,4,1,111,3,10,0,45,45,1,2164.89,0
6,5,35,5,1,111,3,20,1,45,45,1,4669.06,0
6,5,35,6,1,111,3,30,1,45,45,1,1870.25,0
6,5,35,7,1,111,3,10,1,-45,-45,1,2155.03,0
6,5,35,8,1,111,3,40,1,45,45,1,4125.23,0
6,5,36,1,1,111,3,40,0,-45,-45,1,6805.64,0
6,5,36,2,1,111,3,40,0,45,45,1,1699,0
6,5,36,3,1,111,3,40,0,45,45,1,940.82,0
6,5,36,4,1,111,3,40,1,45,45,1,1379.88,0
6,5,36,5,1,111,3,20,1,-45,-45,1,1196.16,0
6,5,36,6,1,111,3,30,1,-45,-45,1,3004.52,0
6,5,36,7,1,111,3,10,1,45,45,1,1058.21,0
6,5,37,1,1,111,3,20,0,-45,-45,1,1100.24,0
6,5,37,2,1,111,3,20,0,-45,-45,1,7301.82,0
6,5,37,3,1,111,3,20,0,-45,-45,1,4938.37,0
6,5,37,4,1,111,3,30,1,-45,-45,1,2099.24,0
6,5,37,5,1,111,3,10,1,45,45,1,1919.53,0
6,5,37,6,1,111,3,20,1,-45,45,0,12811.8,0
6,5,37,7,1,111,3,40,1,-45,-45,1,17094.68,0
6,5,38,1,2,111,3,40,0,45,45,1,9345.88,0
